date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2009-08-01,10,9,21,22,27,7,6,9,18,27,33,14,12,8,26,48,16,22,34,16,2,24,4,24,15,29,11,13,7,28,17,16,6,26,18,22,23,28,23,22,33,17,18,28,18,15,14,64,23,0,11,1,7,10,24,21,11,0,11,29,18,14,15,12,16,43,16,25,22,5,15,37,3,15,17,15,27,23,6,28,14,10,24,23,13,18,9,22,16,19,21,22,14,24,11,19,11,28,8,9,11,10,19,15,23,35,16,14,23,6,15,11,24,13,9,0,24,23,38,23,21,21,22,25,11,7,33,9,21,15,20,0,10,6,9,18,23,25,17,18,18,0,33,0,49,15,9,27,91,9,18,10,13,37,18,26,22,10,2,55,26,22,32,30,4,2,0,8,0,11,16,36,10,19,5,23,15,1,27,19,6,3,9,0,46,13,14,19,0,29,40,15,4,13,35,14,18,21,33,10,21,38,11,25,32,29,18,20,17,6,13,29,11,0,18,47,23,10,16,2,10,24,44,4,22,14,28,9,6,13,27,13,23,11,15,9,10,7,22,16,22,12,22,0,24,13,7,39,16,8,15,8,0,13,16,31,8,32,19,4,0,0,13,0,14,0,7,4,0,0,20,17,17,15,12,0,21,13,14,0,10,15,35,14,11,14,30,11,4,35,11,29,17,10,5,5
2009-09-01,14,21,22,25,38,0,12,11,27,37,35,8,32,11,39,58,12,19,0,26,2,24,10,27,29,20,22,27,11,24,34,15,36,31,26,22,32,18,25,21,20,23,22,31,22,13,25,33,22,13,21,1,3,11,30,28,4,1,17,34,35,31,15,21,28,20,15,36,21,4,21,48,5,19,42,31,35,29,42,27,13,24,33,31,0,8,13,26,30,23,54,20,19,32,18,25,15,40,12,18,28,34,29,11,24,31,21,16,35,28,21,21,36,24,12,14,30,33,34,42,22,38,17,34,24,21,41,32,18,24,20,6,7,24,14,30,29,39,37,17,23,0,36,0,50,22,8,22,25,4,21,8,8,38,29,29,20,27,4,62,36,23,39,57,4,3,33,7,0,21,45,13,8,19,7,27,25,1,40,39,16,4,12,6,38,21,17,26,13,40,9,44,24,12,33,29,39,21,0,10,30,53,20,26,37,35,13,27,33,8,24,29,26,15,24,17,31,7,26,13,12,14,54,8,33,23,6,7,5,13,21,0,34,31,25,15,16,20,25,23,26,20,45,19,29,29,11,49,15,17,21,23,14,14,14,46,14,45,37,6,7,13,33,0,23,0,67,5,9,0,19,26,25,24,11,0,30,19,12,65,19,32,44,25,31,17,42,26,5,19,7,41,5,8,23,12
2009-10-01,15,39,39,12,48,13,44,15,38,33,33,10,23,17,48,59,15,30,0,30,4,36,19,22,21,22,14,16,10,35,25,19,10,37,23,24,44,29,41,29,29,28,30,36,25,10,29,34,35,12,23,1,14,17,36,27,13,1,22,33,36,22,27,26,28,24,17,37,16,5,34,53,14,27,35,39,48,37,24,17,14,14,35,31,12,10,14,28,36,22,23,24,20,33,20,26,23,39,11,22,42,38,25,15,27,38,27,28,28,32,23,5,38,28,13,0,34,33,36,46,17,27,32,45,34,43,33,27,17,29,21,21,9,37,22,36,28,40,39,16,35,0,43,1,43,23,10,18,32,4,23,7,20,43,33,40,27,14,5,43,24,25,45,29,24,1,24,28,11,35,35,13,5,21,9,32,26,1,46,38,5,5,13,24,29,31,15,32,0,42,44,64,23,11,34,29,58,29,58,11,34,49,39,23,46,38,13,36,24,9,30,32,26,34,30,41,32,12,41,14,15,20,53,12,36,29,12,9,0,18,19,12,32,28,23,13,19,22,12,28,27,19,37,0,28,26,13,30,23,21,26,22,9,28,14,44,14,48,26,8,9,19,16,14,16,22,22,4,16,47,0,30,29,22,5,0,37,26,13,0,5,35,31,31,27,20,38,22,6,22,10,40,6,6,13,10
2009-11-01,16,12,35,20,51,13,11,28,54,32,34,26,22,15,37,61,33,22,30,27,3,35,18,30,23,24,17,22,13,33,33,27,15,33,24,22,49,37,42,26,34,20,25,37,15,11,25,29,28,0,22,1,19,21,37,31,6,1,28,33,34,26,26,29,39,28,11,41,16,7,24,60,9,36,28,30,48,46,33,31,23,14,33,35,12,16,21,30,33,37,25,23,17,37,29,33,38,43,11,20,33,32,17,18,30,53,28,28,35,33,23,15,36,33,13,20,39,18,30,42,23,37,20,68,19,20,37,31,27,33,26,8,9,69,13,29,30,36,38,16,39,16,42,1,43,22,12,24,29,0,16,7,16,30,52,40,22,29,5,49,40,22,62,37,12,4,16,28,0,15,41,25,9,32,7,30,33,2,42,40,5,4,18,18,24,25,19,36,0,40,53,29,7,11,31,25,48,14,0,14,60,58,39,32,51,38,26,36,22,9,30,31,24,0,24,25,34,12,38,23,10,13,49,32,40,29,12,15,5,12,24,12,35,24,25,16,24,22,20,33,28,11,45,18,26,21,16,30,19,25,13,37,41,26,15,37,13,58,29,9,3,5,36,15,16,11,19,5,8,16,9,27,28,31,21,0,38,14,13,0,9,35,61,32,22,22,42,33,6,19,13,37,13,8,4,20
2009-12-01,11,20,28,27,48,19,33,20,36,33,31,12,26,12,33,52,25,18,10,30,3,25,12,19,11,23,13,22,8,19,15,16,15,35,18,26,40,36,34,26,15,13,25,29,23,10,22,32,24,24,16,1,22,19,32,25,4,1,19,29,22,11,20,33,29,31,17,42,20,7,17,40,12,33,26,22,34,28,20,32,17,23,27,26,0,10,8,20,27,25,14,19,21,32,22,25,52,36,9,14,44,17,15,9,28,16,21,13,22,27,12,10,27,22,9,0,28,34,48,38,15,46,32,55,50,20,30,12,19,22,10,12,0,20,14,24,17,26,31,13,26,0,38,0,29,22,6,21,20,0,30,10,12,26,35,29,19,21,3,64,25,20,55,25,4,3,39,35,23,20,32,19,15,21,7,26,16,1,36,36,10,4,10,12,26,21,19,25,12,35,53,61,16,22,37,33,26,27,0,13,13,32,39,29,34,30,22,29,13,7,23,27,20,5,20,17,26,11,31,12,9,13,44,8,27,21,6,12,10,20,23,0,32,27,16,20,14,11,27,23,23,19,43,18,35,39,7,17,17,24,26,28,9,23,12,32,10,43,14,6,6,17,67,5,24,22,30,4,33,0,9,27,22,19,11,0,32,14,14,0,27,29,37,14,20,21,32,28,4,15,16,34,13,4,26,12
2010-01-01,13,21,26,20,53,17,20,23,43,33,42,29,32,17,58,49,15,17,18,36,5,34,18,20,27,20,15,18,12,12,30,21,36,37,25,33,46,23,32,21,26,15,22,33,26,8,20,23,21,5,16,1,20,22,36,33,13,1,23,33,24,17,23,15,24,28,10,45,21,11,18,33,10,19,29,29,39,26,17,23,22,8,31,32,10,14,6,29,27,32,19,13,17,28,16,27,41,36,11,16,36,32,23,17,29,32,23,23,32,27,12,13,30,30,11,18,26,17,45,39,14,25,25,46,39,34,34,35,23,28,22,9,17,18,23,34,24,28,29,6,28,0,40,0,27,21,7,23,33,7,25,13,7,31,33,41,33,12,3,34,33,21,49,28,7,3,29,13,26,9,31,26,7,25,9,26,29,2,33,34,14,4,12,16,33,25,18,31,0,37,64,41,35,19,43,24,24,27,0,10,19,44,26,35,41,38,29,24,20,8,36,28,23,35,29,45,30,11,41,22,10,15,38,7,36,26,17,8,14,15,13,0,28,22,18,12,12,25,20,30,24,13,53,0,22,40,12,13,14,29,18,32,16,18,11,23,11,39,26,9,9,7,61,22,11,10,27,4,22,14,0,20,28,24,29,0,23,15,12,0,16,29,32,27,20,18,44,12,5,17,9,33,7,6,16,25
2010-02-01,13,31,26,28,52,31,21,39,37,29,32,33,33,12,32,53,23,20,10,32,5,31,13,26,25,21,14,15,16,32,20,23,29,38,24,33,83,39,33,27,19,20,29,35,23,10,21,29,28,12,17,1,20,19,38,31,13,1,25,43,27,24,24,28,36,23,14,44,12,9,16,46,8,27,23,28,55,24,28,26,21,18,37,27,34,15,15,25,32,22,17,24,15,31,34,31,51,38,14,22,26,18,20,17,32,33,24,17,34,34,13,19,33,35,13,25,29,18,37,66,24,13,39,64,30,37,38,19,31,26,27,21,0,25,16,29,25,30,31,28,30,0,48,1,19,21,4,27,32,0,32,17,0,26,32,35,21,21,6,73,28,24,59,38,15,4,8,40,16,14,38,18,25,29,8,30,23,1,34,39,35,5,19,6,32,28,17,30,0,37,43,41,16,13,32,27,62,22,0,100,28,45,28,44,39,37,17,24,25,7,29,33,24,28,27,0,27,12,59,7,10,23,39,12,31,26,12,10,35,22,25,23,31,17,21,10,23,28,28,31,25,12,54,0,29,42,13,19,20,46,26,24,9,24,13,27,14,41,25,6,6,12,69,14,21,22,35,5,32,0,0,18,29,28,10,0,27,16,11,0,13,27,39,32,5,22,49,13,5,33,16,43,19,8,13,13
2010-03-01,14,21,34,21,47,0,72,13,47,34,38,16,26,14,46,54,27,21,18,33,5,29,25,26,23,20,17,13,14,24,24,26,43,44,27,24,100,37,33,18,25,13,39,39,26,14,23,46,29,47,22,1,19,18,39,32,8,1,24,54,32,31,30,14,33,31,20,37,10,9,21,47,5,26,30,24,50,27,20,31,21,12,38,30,20,14,18,37,39,24,16,20,26,32,28,41,53,41,13,30,23,26,33,18,30,19,27,38,35,26,16,17,35,33,12,34,31,22,42,58,18,32,31,66,23,30,40,24,21,28,29,20,4,34,21,35,29,31,35,11,32,0,47,1,20,24,7,25,46,7,32,13,7,22,36,37,26,22,5,52,36,23,51,13,17,4,28,18,25,13,42,28,17,19,15,32,28,1,39,39,14,4,18,16,34,21,20,35,11,45,31,42,37,8,35,30,37,26,0,11,30,54,68,39,42,39,18,24,28,7,22,31,27,26,22,29,30,14,33,21,13,38,36,7,36,27,11,8,14,55,32,20,30,20,25,15,22,26,21,30,27,19,44,16,22,27,14,26,20,35,29,36,31,31,13,39,18,42,23,7,7,4,45,8,31,19,16,5,29,14,0,24,29,30,18,0,34,21,12,0,16,38,40,26,15,24,36,13,5,27,17,41,14,10,27,27
2010-04-01,13,11,25,20,45,0,35,14,47,33,32,15,35,14,34,51,14,26,18,34,6,20,23,25,27,19,28,18,12,11,16,26,45,34,26,23,91,20,31,15,35,17,27,37,32,8,27,27,30,11,23,1,19,21,36,39,4,1,18,41,34,28,30,7,43,24,15,37,18,12,18,53,10,22,29,31,48,30,29,30,18,4,38,32,11,7,7,28,37,22,21,22,31,34,24,41,37,36,12,20,18,26,14,9,25,44,24,26,21,24,6,9,32,28,9,6,30,21,39,51,33,21,25,35,28,32,38,7,23,27,14,11,8,41,19,26,35,31,32,15,25,0,43,1,15,21,7,29,32,4,34,4,14,19,44,37,33,22,4,59,30,23,57,28,11,6,29,31,51,27,27,23,10,20,13,27,32,2,44,50,19,5,14,0,25,24,19,24,22,44,24,53,27,19,42,22,62,23,0,11,40,38,18,39,37,37,17,23,19,8,13,25,26,27,23,45,33,6,33,14,7,17,34,0,35,25,0,11,9,26,13,0,29,16,22,14,15,30,20,28,27,12,40,0,30,29,11,27,22,29,36,38,16,24,18,51,17,41,26,5,5,11,29,4,33,10,23,5,15,43,0,35,25,28,24,0,34,14,13,0,8,23,33,21,23,21,34,18,5,11,3,38,15,7,20,27
2010-05-01,15,21,26,24,39,6,25,34,52,30,48,20,38,14,62,59,24,24,9,29,4,30,9,24,16,20,19,12,12,32,23,24,40,31,25,23,91,25,34,17,31,22,34,42,27,11,19,30,41,27,21,1,22,19,38,36,13,1,23,42,30,28,27,22,44,31,26,50,11,11,24,68,11,27,92,38,50,51,38,28,20,12,38,34,31,12,9,37,32,29,21,22,29,31,16,54,25,38,11,28,16,27,20,12,28,35,28,40,31,34,23,27,45,34,12,18,32,30,36,54,19,21,47,57,38,21,36,17,17,38,14,18,6,38,7,27,28,29,25,18,26,0,50,1,21,24,11,27,20,7,21,10,4,20,46,38,18,19,4,83,31,24,59,26,7,8,29,44,15,13,24,9,15,19,13,29,34,1,45,52,33,5,16,0,41,28,21,30,0,44,32,56,18,15,38,24,76,29,26,9,40,42,0,26,47,47,54,24,20,8,21,31,26,31,20,23,32,8,31,10,9,33,33,14,36,22,0,8,14,18,28,0,29,20,25,17,17,24,24,30,27,10,41,0,29,34,8,13,19,39,30,25,20,28,11,36,16,43,32,6,12,13,46,9,22,20,23,4,37,0,8,27,25,22,19,11,38,20,11,0,12,27,35,35,13,17,35,27,5,22,0,43,9,6,28,16
2010-06-01,10,18,20,29,31,6,26,19,22,30,40,26,19,9,25,42,17,20,0,21,3,23,8,15,13,19,14,12,10,9,19,19,9,31,23,20,61,21,24,20,9,15,11,29,23,8,16,33,24,0,16,1,21,16,30,30,9,1,15,31,25,15,18,17,33,22,18,30,15,5,9,47,5,13,41,22,35,48,13,31,15,0,33,27,11,5,10,24,20,18,12,18,27,26,23,30,19,29,7,10,12,17,24,10,24,42,20,10,37,9,12,18,28,24,9,18,25,16,33,27,15,8,26,38,19,13,27,7,25,18,21,13,2,18,17,25,17,28,26,27,22,0,40,0,15,16,9,21,19,4,20,9,11,22,46,29,16,13,4,35,22,16,41,28,7,5,22,26,0,32,19,26,8,15,7,26,15,1,37,43,10,2,9,6,47,25,11,25,11,34,25,33,18,14,30,19,34,32,0,9,10,39,0,31,34,32,13,17,16,6,15,24,21,36,19,23,30,7,20,20,8,18,27,11,31,16,0,7,0,14,12,0,23,13,19,15,8,16,29,22,21,14,31,0,24,19,8,28,17,17,24,20,13,13,7,39,12,28,38,7,6,11,29,9,20,10,17,4,8,0,0,20,20,14,0,11,25,13,9,0,13,21,28,20,23,17,25,20,4,9,12,33,6,7,12,7
2010-07-01,6,10,15,8,23,0,14,22,14,100,23,16,13,6,20,34,10,15,9,11,1,20,7,18,6,11,8,10,5,5,18,15,47,19,17,12,43,16,13,22,4,16,16,22,20,4,13,25,14,5,12,1,16,11,21,20,10,0,12,25,18,13,18,9,29,23,10,21,17,8,12,34,5,13,16,10,23,45,14,17,7,8,83,23,0,9,4,15,13,13,11,11,12,19,19,23,12,20,5,12,8,9,10,6,19,22,14,9,16,12,10,4,23,20,8,11,19,10,27,23,12,20,31,21,8,10,27,3,19,12,9,10,4,6,9,15,11,21,12,3,13,0,43,0,13,13,2,13,24,3,25,4,7,18,20,20,11,7,2,33,22,18,26,15,10,6,48,18,0,4,11,11,6,10,5,20,10,1,19,29,4,2,6,0,24,14,8,16,0,24,15,17,6,14,27,10,27,26,0,11,11,34,0,21,26,24,13,18,16,5,16,16,12,13,12,7,18,6,13,22,10,22,24,7,20,15,5,5,0,17,17,0,20,14,12,8,15,5,8,16,18,22,19,0,17,14,5,13,16,11,23,10,8,17,11,12,9,24,13,2,6,0,20,0,14,19,11,3,0,0,0,16,16,11,18,0,25,14,11,0,20,17,12,13,13,17,23,9,3,8,8,29,11,8,4,8
2010-08-01,6,10,23,24,23,16,27,25,23,27,25,18,17,6,16,33,9,12,8,17,0,18,7,12,15,12,12,12,7,13,21,14,29,11,18,22,33,27,15,13,16,21,18,23,19,6,14,15,18,10,11,1,17,25,21,17,10,0,15,23,18,6,19,8,18,25,14,22,13,9,14,40,3,17,17,8,24,18,17,27,5,0,35,20,0,4,16,16,18,12,14,13,9,19,11,12,9,20,9,4,7,11,20,10,19,27,13,6,22,12,11,20,23,20,7,5,18,16,24,31,19,23,13,39,8,22,22,16,17,13,11,3,4,5,10,18,7,21,15,5,16,0,45,0,9,16,5,15,13,0,24,11,29,17,24,27,18,16,2,35,16,16,34,21,7,6,20,11,0,16,13,13,6,12,5,21,18,1,27,23,13,3,8,10,30,18,15,10,30,26,29,37,5,9,27,10,22,26,0,10,19,42,8,15,31,26,16,14,5,4,6,20,14,16,14,21,17,6,19,24,11,23,22,7,19,22,0,5,0,6,22,10,19,14,11,10,5,8,24,17,19,14,21,0,29,23,2,23,9,9,33,14,11,12,14,10,9,25,15,4,4,10,29,8,15,0,16,3,27,0,7,17,17,16,9,10,16,13,11,0,15,15,28,14,12,17,23,13,3,43,3,26,12,8,11,13
2010-09-01,9,13,18,20,32,10,9,16,43,29,24,16,22,11,34,44,15,18,0,24,3,27,7,16,16,18,10,23,8,22,26,16,20,24,18,27,38,21,24,14,16,22,17,48,29,9,23,26,32,19,20,1,25,18,29,27,5,1,17,26,16,13,17,20,18,29,20,35,13,6,19,44,5,16,25,13,34,26,22,27,15,0,38,27,19,8,10,28,20,24,19,19,16,20,22,22,20,36,10,11,14,28,29,18,23,46,19,12,29,30,8,8,30,27,10,0,26,20,39,31,20,29,26,45,23,28,30,6,23,22,18,6,6,17,10,26,21,22,24,10,20,0,50,0,12,19,8,22,22,3,24,13,6,18,39,41,20,11,3,35,29,18,37,33,3,6,45,22,0,32,28,18,10,21,7,26,17,1,34,23,33,4,10,10,33,17,12,24,0,32,21,49,8,9,27,24,21,31,0,9,15,61,47,22,51,32,15,19,25,7,22,30,20,4,23,33,24,11,23,28,11,27,26,10,29,22,5,9,12,22,27,0,28,14,16,18,10,16,20,22,24,10,28,0,25,14,17,14,9,17,0,20,14,10,13,21,12,31,19,3,8,8,19,4,19,0,60,4,7,13,0,19,22,17,17,19,23,14,9,50,0,27,24,17,20,18,29,17,4,20,8,48,8,6,10,17
2010-10-01,10,15,21,9,35,5,13,33,25,27,35,34,22,11,43,46,16,22,15,29,4,31,10,14,19,18,8,15,11,25,19,21,23,30,22,45,40,16,29,12,44,32,26,52,14,10,21,28,28,9,21,1,30,14,32,29,11,1,16,31,23,20,17,12,78,24,13,39,15,7,8,53,6,18,30,27,37,25,29,27,15,0,38,22,18,12,7,30,26,22,18,13,14,27,19,19,18,36,9,12,49,36,15,13,22,35,25,16,23,25,11,15,32,20,10,10,29,25,42,62,16,28,39,39,17,26,29,9,35,24,13,18,7,28,14,30,16,22,27,15,27,0,89,1,15,21,11,24,24,3,16,5,9,22,33,37,18,10,5,53,26,22,40,23,18,4,18,37,13,11,24,12,6,32,8,28,16,1,42,27,24,4,11,0,28,16,13,19,18,35,34,51,17,10,27,22,64,38,0,9,31,49,29,26,64,33,9,15,8,7,18,40,22,18,22,13,24,9,32,16,11,14,30,21,27,22,14,8,12,20,20,0,27,16,18,14,11,15,9,25,25,23,35,0,40,24,10,24,9,17,20,27,14,16,14,30,7,47,20,10,3,9,36,4,24,25,42,5,37,12,7,15,24,20,4,0,24,14,10,0,24,23,23,24,26,24,29,20,4,14,7,52,6,5,13,16
2010-11-01,9,12,17,13,35,10,16,15,31,30,37,36,25,13,40,50,19,21,45,30,5,32,16,17,25,20,8,33,12,17,21,21,33,32,23,45,43,19,31,12,25,32,22,53,19,11,22,30,26,40,20,1,32,25,35,31,8,1,16,33,15,21,14,21,21,24,19,39,15,9,18,35,10,26,44,25,46,17,30,28,15,3,39,28,9,12,11,24,29,25,19,15,19,20,23,27,23,38,12,14,17,31,22,9,22,37,32,19,31,28,11,15,31,27,10,15,30,20,46,56,32,17,36,53,17,28,34,17,16,28,25,20,3,49,8,29,16,21,33,12,29,0,76,0,16,22,10,16,37,9,22,12,21,17,38,38,31,16,3,60,35,18,44,39,9,5,47,10,25,11,38,14,17,53,6,27,24,1,39,28,19,4,12,4,28,18,18,30,9,33,66,63,5,11,25,27,59,37,22,12,15,51,22,30,46,38,18,22,14,7,16,43,21,15,31,31,31,9,29,27,10,22,31,12,24,26,14,11,0,15,18,9,26,18,18,12,17,19,13,30,27,11,30,0,25,28,15,20,10,25,29,21,7,23,15,22,10,37,21,9,9,14,26,11,31,33,40,5,30,35,0,23,25,27,20,0,26,19,9,0,13,28,46,25,7,18,30,23,4,25,14,38,17,5,6,29
2010-12-01,7,21,12,20,27,14,29,19,25,24,35,15,16,13,72,42,20,15,0,20,5,25,9,19,23,17,4,13,8,31,11,14,26,21,17,38,40,14,22,20,11,24,17,38,16,7,17,29,21,23,15,1,26,17,25,23,5,0,14,25,11,13,17,0,13,33,11,34,18,5,15,25,12,25,23,19,34,21,21,26,10,3,29,23,44,6,6,20,18,27,17,9,11,18,13,17,19,33,8,8,14,21,19,13,21,30,25,15,19,21,12,15,23,19,8,15,23,18,43,54,18,27,24,71,12,11,28,23,24,19,10,12,16,22,17,21,15,21,17,12,18,0,65,0,14,14,6,16,31,3,24,8,9,20,19,35,9,16,3,40,25,15,31,37,9,4,30,21,51,7,24,17,11,48,5,22,15,1,34,19,23,3,15,4,25,10,12,20,18,27,33,49,5,13,30,22,79,29,22,12,23,37,80,22,33,31,24,19,11,5,16,30,18,11,10,44,25,12,16,12,8,14,23,9,21,18,9,12,8,10,13,0,24,12,15,7,12,9,20,20,23,10,27,0,16,13,10,11,8,22,30,15,14,18,15,19,9,32,16,10,9,9,36,22,26,0,29,4,31,12,7,20,20,17,16,0,30,14,8,0,7,21,36,15,13,17,27,15,4,12,7,34,5,3,3,25
2011-01-01,8,19,18,13,31,0,15,9,42,28,36,30,18,11,30,43,18,19,0,29,7,22,4,13,27,19,6,19,9,17,22,19,27,23,19,33,37,12,29,21,20,29,23,44,20,9,23,25,23,8,17,1,25,19,29,27,7,1,14,27,13,11,18,7,15,21,13,33,8,5,25,22,16,18,29,16,35,17,17,21,18,3,31,32,24,5,8,25,24,26,18,12,18,18,20,24,15,35,8,10,22,28,22,17,21,45,22,21,32,27,7,10,33,25,10,4,27,22,37,44,18,37,19,56,14,30,33,3,15,26,23,8,9,16,17,23,13,19,35,15,19,5,71,0,12,19,7,20,37,3,26,4,0,17,42,45,13,17,2,37,26,20,43,29,16,3,38,47,38,17,30,19,12,49,7,25,27,1,31,17,32,3,11,16,24,17,18,23,8,28,60,42,7,15,34,24,29,37,20,9,21,53,26,24,33,33,20,28,18,100,13,33,21,13,25,17,26,7,26,11,10,11,31,16,24,20,0,9,14,11,20,0,28,17,15,6,18,18,13,22,25,13,24,0,17,22,10,22,9,21,22,24,18,9,13,25,9,32,21,12,8,10,30,13,16,15,27,4,33,11,6,23,23,24,14,0,21,13,10,42,12,24,37,23,25,13,26,21,4,15,13,35,13,7,24,31
